word,feminine,neuter,comparative,superlative,adverb,declension,adj_stem
venaliciarius,venaliciaria,venaliciarium,venaliciariior,venaliciariissimus,venaliciarie,12,venaliciari
triduanus,triduana,triduanum,triduanior,triduanissimus,triduane,12,triduan
plausibilis,plausibilis,plausibile,plausibilior,plausibilissimus,plausibiliter,3,plausibil
nocturnalis,nocturnalis,nocturnale,nocturnalior,nocturnalissimus,nocturnaliter,3,nocturnal
Sabinus,Sabina,Sabinum,Sabinior,Sabinissimus,Sabine,12,Sabin
olivarius,olivaria,olivarium,olivariior,olivariissimus,olivarie,12,olivari
bannalis,bannalis,bannale,bannalior,bannalissimus,bannaliter,3,bannal
baconalis,baconalis,baconale,baconalior,baconalissimus,baconaliter,3,baconal
denicalis,denicalis,denicale,denicalior,denicalissimus,denicaliter,3,denical
pomosus,pomosa,pomosum,pomosior,pomosissimus,pomose,12,pomos
roridus,rorida,roridum,roridior,roridissimus,roride,12,rorid
rorifer,rorifera,roriferum,roriferior,roriferrimus,rorifere,12,rorifer
Troianus,Troiana,Troianum,Troianior,Troianissimus,Troiane,12,Troian
dysphoricus,dysphorica,dysphoricum,dysphoricior,dysphoricissimus,dysphorice,12,dysphoric
perosus,perosa,perosum,perosior,perosissimus,perose,12,peros
adfabilis,adfabilis,adfabile,adfabilior,adfabilissimus,adfabiliter,3,adfabil
iugus,iuga,iugum,iugior,iugissimus,iuge,12,iug
flammivomus,flammivoma,flammivomum,flammivomior,flammivomissimus,flammivome,12,flammivom
biiugus,biiuga,biiugum,biiugior,biiugissimus,biiuge,12,biiug
cocceus,coccea,cocceum,cocceior,cocceissimus,coccee,12,cocce
mammatus,mammata,mammatum,mammatior,mammatissimus,mammate,12,mammat
cinerosus,cinerosa,cinerosum,cinerosior,cinerosissimus,cinerose,12,cineros
cinefactus,cinefacta,cinefactum,cinefactior,cinefactissimus,cinefacte,12,cinefact
cineraceus,cineracea,cineraceum,cineraceior,cineraceissimus,cineracee,12,cinerace
svecicus,svecica,svecicum,svecicior,svecicissimus,svecice,12,svecic
Hadrianopolitanus,Hadrianopolitana,Hadrianopolitanum,Hadrianopolitanior,Hadrianopolitanissimus,Hadrianopolitane,12,Hadrianopolitan
Palaestinus,Palaestina,Palaestinum,Palaestinior,Palaestinissimus,Palaestine,12,Palaestin
Apamenus,Apamena,Apamenum,Apamenior,Apamenissimus,Apamene,12,Apamen
rostriformis,rostriformis,rostriforme,rostriformior,rostriformissimus,rostriformiter,3,rostriform
passivus,passiva,passivum,passivior,passivissimus,passive,12,passiv
claviformis,claviformis,claviforme,claviformior,claviformissimus,claviformiter,3,claviform
vascularis,vascularis,vasculare,vascularior,vascularissimus,vasculariter,3,vascular
riccus,ricca,riccum,riccior,riccissimus,ricce,12,ricc
Habsburgensis,Habsburgensis,Habsburgense,Habsburgensior,Habsburgensissimus,Habsburgensiter,3,Habsburgens
Habsburgus,Habsburga,Habsburgum,Habsburgior,Habsburgissimus,Habsburge,12,Habsburg
filtreus,filtrea,filtreum,filtreior,filtreissimus,filtree,12,filtre
forratus,forrata,forratum,forratior,forratissimus,forrate,12,forrat
pavonius,pavonia,pavonium,pavoniior,pavoniissimus,pavonie,12,pavoni
beverinus,beverina,beverinum,beverinior,beverinissimus,beverine,12,beverin
chirurgicus,chirurgica,chirurgicum,chirurgicior,chirurgicissimus,chirurgice,12,chirurgic
ultramundanus,ultramundana,ultramundanum,ultramundanior,ultramundanissimus,ultramundane,12,ultramundan
sideralis,sideralis,siderale,sideralior,sideralissimus,sideraliter,3,sideral
saporus,sapora,saporum,saporior,saporissimus,sapore,12,sapor
inclinabilis,inclinabilis,inclinabile,inclinabilior,inclinabilissimus,inclinabiliter,3,inclinabil
indebitus,indebita,indebitum,indebitior,indebitissimus,indebite,12,indebit
commissorius,commissoria,commissorium,commissoriior,commissoriissimus,commissorie,12,commissori
Dalecarliensis,Dalecarliensis,Dalecarliense,Dalecarliensior,Dalecarliensissimus,Dalecarliensiter,3,Dalecarliens
falunensis,falunensis,falunense,falunensior,falunensissimus,falunensiter,3,falunens
larignus,larigna,larignum,larignior,larignissimus,larigne,12,larign
ilignus,iligna,ilignum,ilignior,ilignissimus,iligne,12,ilign
lurdus,lurda,lurdum,lurdior,lurdissimus,lurde,12,lurd
brumosus,brumosa,brumosum,brumosior,brumosissimus,brumose,12,brumos
aucopolitanus,aucopolitana,aucopolitanum,aucopolitanior,aucopolitanissimus,aucopolitane,12,aucopolitan
inintelligibilis,inintelligibilis,inintelligibile,inintelligibilior,inintelligibilissimus,inintelligibiliter,3,inintelligibil
valentinus,valentina,valentinum,valentinior,valentinissimus,valentine,12,valentin
altitonans,altitonans,altitonans,altitonantior,altitonantissimus,altitonantter,3,altitonant
altisonus,altisona,altisonum,altisonior,altisonissimus,altisone,12,altison
draconteus,dracontea,draconteum,draconteior,draconteissimus,dracontee,12,draconte
Ptolemaicus,Ptolemaica,Ptolemaicum,Ptolemaicior,Ptolemaicissimus,Ptolemaice,12,Ptolemaic
Iustinianus,Iustiniana,Iustinianum,Iustinianior,Iustinianissimus,Iustiniane,12,Iustinian
cribrosus,cribrosa,cribrosum,cribrosior,cribrosissimus,cribrose,12,cribros
ignivomus,ignivoma,ignivomum,ignivomior,ignivomissimus,ignivome,12,ignivom
gansuensis,gansuensis,gansuense,gansuensior,gansuensissimus,gansuensiter,3,gansuens
quotuplex,quotuplex,quotuplex,quotuplicior,quotuplicissimus,quotupliciter,3,quotuplic
Sutchuenensis,Sutchuenensis,Sutchuenense,Sutchuenensior,Sutchuenensissimus,Sutchuenensiter,3,Sutchuenens
polynesiensis,polynesiensis,polynesiense,polynesiensior,polynesiensissimus,polynesiensiter,3,polynesiens
felleus,fellea,felleum,felleior,felleissimus,fellee,12,felle
reticularis,reticularis,reticulare,reticularior,reticularissimus,reticulariter,3,reticular
sicanus,sicana,sicanum,sicanior,sicanissimus,sicane,12,sican
resonus,resona,resonum,resonior,resonissimus,resone,12,reson
idealis,idealis,ideale,idealior,idealissimus,idealiter,3,ideal
acusticus,acustica,acusticum,acusticior,acusticissimus,acustice,12,acustic
cerebrosus,cerebrosa,cerebrosum,cerebrosior,cerebrosissimus,cerebrose,12,cerebros
tendinosus,tendinosa,tendinosum,tendinosior,tendinosissimus,tendinose,12,tendinos
cricoideus,cricoidea,cricoideum,cricoideior,cricoideissimus,cricoidee,12,cricoide
aponeuroticus,aponeurotica,aponeuroticum,aponeuroticior,aponeuroticissimus,aponeurotice,12,aponeurotic
pharyngealis,pharyngealis,pharyngeale,pharyngealior,pharyngealissimus,pharyngealiter,3,pharyngeal
pharyngeus,pharyngea,pharyngeum,pharyngeior,pharyngeissimus,pharyngee,12,pharynge
cricoarytaenoides,cricoarytaenoides,cricoarytaenoides,cricoarytaenoidior,cricoarytaenoidissimus,cricoarytaenoiditer,3,cricoarytaenoid
cricoarytenoideus,cricoarytenoidea,cricoarytenoideum,cricoarytenoideior,cricoarytenoideissimus,cricoarytenoidee,12,cricoarytenoide
pterygoides,pterygoides,pterygoides,pterygoidior,pterygoidissimus,pterygoiditer,3,pterygoid
primaevus,primaeva,primaevum,primaevior,primaevissimus,primaeve,12,primaev
subsecivus,subseciva,subsecivum,subsecivior,subsecivissimus,subsecive,12,subseciv
subsicivus,subsiciva,subsicivum,subsicivior,subsicivissimus,subsicive,12,subsiciv
intemptatus,intemptata,intemptatum,intemptatior,intemptatissimus,intemptate,12,intemptat
insumptuosus,insumptuosa,insumptuosum,insumptuosior,insumptuosissimus,insumptuose,12,insumptuos
mylohyoides,mylohyoides,mylohyoides,mylohyoidior,mylohyoidissimus,mylohyoiditer,3,mylohyoid
omohyoides,omohyoides,omohyoides,omohyoidior,omohyoidissimus,omohyoiditer,3,omohyoid
lacrimalis,lacrimalis,lacrimale,lacrimalior,lacrimalissimus,lacrimaliter,3,lacrimal
bipinnatus,bipinnata,bipinnatum,bipinnatior,bipinnatissimus,bipinnate,12,bipinnat
sternocleidomastoides,sternocleidomastoides,sternocleidomastoides,sternocleidomastoidior,sternocleidomastoidissimus,sternocleidomastoiditer,3,sternocleidomastoid
stamineus,staminea,stamineum,stamineior,stamineissimus,staminee,12,stamine
sternohyoides,sternohyoides,sternohyoides,sternohyoidior,sternohyoidissimus,sternohyoiditer,3,sternohyoid
sternothyreoides,sternothyreoides,sternothyreoides,sternothyreoidior,sternothyreoidissimus,sternothyreoiditer,3,sternothyreoid
stylohyoides,stylohyoides,stylohyoides,stylohyoidior,stylohyoidissimus,stylohyoiditer,3,stylohyoid
thyreoarytaenoides,thyreoarytaenoides,thyreoarytaenoides,thyreoarytaenoidior,thyreoarytaenoidissimus,thyreoarytaenoiditer,3,thyreoarytaenoid
thyreoarytenoideus,thyreoarytenoidea,thyreoarytenoideum,thyreoarytenoideior,thyreoarytenoideissimus,thyreoarytenoidee,12,thyreoarytenoide
thyreohyoides,thyreohyoides,thyreohyoides,thyreohyoidior,thyreohyoidissimus,thyreohyoiditer,3,thyreohyoid
thyreohyoideus,thyreohyoidea,thyreohyoideum,thyreohyoideior,thyreohyoideissimus,thyreohyoidee,12,thyreohyoide
visivus,visiva,visivum,visivior,visivissimus,visive,12,visiv
hujas,hujas,hujas,hujatior,hujatissimus,hujatiter,3,hujat
aufugus,aufuga,aufugum,aufugior,aufugissimus,aufuge,12,aufug
veterinarius,veterinaria,veterinarium,veterinariior,veterinariissimus,veterinarie,12,veterinari
incisivus,incisiva,incisivum,incisivior,incisivissimus,incisive,12,incisiv
procellosus,procellosa,procellosum,procellosior,procellosissimus,procellose,12,procellos
fastigiatus,fastigiata,fastigiatum,fastigiatior,fastigiatissimus,fastigiate,12,fastigiat
impellucidus,impellucida,impellucidum,impellucidior,impellucidissimus,impellucide,12,impellucid
immarginatus,immarginata,immarginatum,immarginatior,immarginatissimus,immarginate,12,immarginat
tempestuosus,tempestuosa,tempestuosum,tempestuosior,tempestuosissimus,tempestuose,12,tempestuos
impetuosus,impetuosa,impetuosum,impetuosior,impetuosissimus,impetuose,12,impetuos
lutensis,lutensis,lutense,lutensior,lutensissimus,lutensiter,3,lutens
flavicomus,flavicoma,flavicomum,flavicomior,flavicomissimus,flavicome,12,flavicom
lutarius,lutaria,lutarium,lutariior,lutariissimus,lutarie,12,lutari
pecorosus,pecorosa,pecorosum,pecorosior,pecorosissimus,pecorose,12,pecoros
pecoralis,pecoralis,pecorale,pecoralior,pecoralissimus,pecoraliter,3,pecoral
bestialis,bestialis,bestiale,bestialior,bestialissimus,bestialiter,3,bestial
belualis,belualis,beluale,belualior,belualissimus,belualiter,3,belual
beluatus,beluata,beluatum,beluatior,beluatissimus,beluate,12,beluat
amicosus,amicosa,amicosum,amicosior,amicosissimus,amicose,12,amicos
frigidiusculus,frigidiuscula,frigidiusculum,frigidiusculior,frigidiusculissimus,frigidiuscule,12,frigidiuscul
frigorificus,frigorifica,frigorificum,frigorificior,frigorificissimus,frigorifice,12,frigorific
frigidarius,frigidaria,frigidarium,frigidariior,frigidariissimus,frigidarie,12,frigidari
florosus,florosa,florosum,florosior,florosissimus,florose,12,floros
florigenus,florigena,florigenum,florigenior,florigenissimus,florigene,12,florigen
floricomus,floricoma,floricomum,floricomior,floricomissimus,floricome,12,floricom
flucticolor,flucticolor,flucticolor,flucticolorior,flucticolorissimus,flucticoloriter,3,flucticolor
fluctuosus,fluctuosa,fluctuosum,fluctuosior,fluctuosissimus,fluctuose,12,fluctuos
fluctifragus,fluctifraga,fluctifragum,fluctifragior,fluctifragissimus,fluctifrage,12,fluctifrag
fluctigenus,fluctigena,fluctigenum,fluctigenior,fluctigenissimus,fluctigene,12,fluctigen
fluctisonus,fluctisona,fluctisonum,fluctisonior,fluctisonissimus,fluctisone,12,fluctison
fumifer,fumifera,fumiferum,fumiferior,fumiferrimus,fumifere,12,fumifer
rubricus,rubrica,rubricum,rubricior,rubricissimus,rubrice,12,rubric
ostrinus,ostrina,ostrinum,ostrinior,ostrinissimus,ostrine,12,ostrin
serenifer,serenifera,sereniferum,sereniferior,sereniferrimus,serenifere,12,serenifer
serenificus,serenifica,serenificum,serenificior,serenificissimus,serenifice,12,serenific
maranticus,marantica,maranticum,maranticior,maranticissimus,marantice,12,marantic
ostricolor,ostricolor,ostricolor,ostricolorior,ostricolorissimus,ostricoloriter,3,ostricolor
caerulans,caerulans,caerulans,caerulantior,caerulantissimus,caerulantter,3,caerulant
caeruleatus,caeruleata,caeruleatum,caeruleatior,caeruleatissimus,caeruleate,12,caeruleat
orbitus,orbita,orbitum,orbitior,orbitissimus,orbite,12,orbit
ignipotens,ignipotens,ignipotens,ignipotentior,ignipotentissimus,ignipotentter,3,ignipotent
sublingualis,sublingualis,sublinguale,sublingualior,sublingualissimus,sublingualiter,3,sublingual
ignicolor,ignicolor,ignicolor,ignicolorior,ignicolorissimus,ignicoloriter,3,ignicolor
pulmonicus,pulmonica,pulmonicum,pulmonicior,pulmonicissimus,pulmonice,12,pulmonic
levatorius,levatoria,levatorium,levatoriior,levatoriissimus,levatorie,12,levatori
tubarius,tubaria,tubarium,tubariior,tubariissimus,tubarie,12,tubari
pedicularis,pedicularis,pediculare,pedicularior,pedicularissimus,pediculariter,3,pedicular
saplutus,sapluta,saplutum,saplutior,saplutissimus,saplute,12,saplut
columnaris,columnaris,columnare,columnarior,columnarissimus,columnariter,3,columnar
vernifer,vernifera,verniferum,verniferior,verniferrimus,vernifere,12,vernifer
vernicomus,vernicoma,vernicomum,vernicomior,vernicomissimus,vernicome,12,vernicom
aestifer,aestifera,aestiferum,aestiferior,aestiferrimus,aestifere,12,aestifer
sementivus,sementiva,sementivum,sementivior,sementivissimus,sementive,12,sementiv
auguralis,auguralis,augurale,auguralior,auguralissimus,auguraliter,3,augural
calefactabilis,calefactabilis,calefactabile,calefactabilior,calefactabilissimus,calefactabiliter,3,calefactabil
calefactorius,calefactoria,calefactorium,calefactoriior,calefactoriissimus,calefactorie,12,calefactori
temperativus,temperativa,temperativum,temperativior,temperativissimus,temperative,12,temperativ
votiger,votigera,votigerum,votigerior,votigerrimus,votigere,12,votiger
Abissinus,Abissina,Abissinum,Abissinior,Abissinissimus,Abissine,12,Abissin
rosans,rosans,rosans,rosantior,rosantissimus,rosantter,3,rosant
mollificus,mollifica,mollificum,mollificior,mollificissimus,mollifice,12,mollific
cucumeraceus,cucumeracea,cucumeraceum,cucumeraceior,cucumeraceissimus,cucumeracee,12,cucumerace
laryngeus,laryngea,laryngeum,laryngeior,laryngeissimus,laryngee,12,larynge
meningeus,meningea,meningeum,meningeior,meningeissimus,meningee,12,meninge
formaceus,formacea,formaceum,formaceior,formaceissimus,formacee,12,formace
Numidus,Numida,Numidum,Numidior,Numidissimus,Numide,12,Numid
Numidicus,Numidica,Numidicum,Numidicior,Numidicissimus,Numidice,12,Numidic
Libycus,Libyca,Libycum,Libycior,Libycissimus,Libyce,12,Libyc
oligochronius,oligochronia,oligochronium,oligochroniior,oligochroniissimus,oligochronie,12,oligochroni
occidaneus,occidanea,occidaneum,occidaneior,occidaneissimus,occidanee,12,occidane
oleaginus,oleagina,oleaginum,oleaginior,oleaginissimus,oleagine,12,oleagin
oleaginosus,oleaginosa,oleaginosum,oleaginosior,oleaginosissimus,oleaginose,12,oleaginos
pterygopalatinus,pterygopalatina,pterygopalatinum,pterygopalatinior,pterygopalatinissimus,pterygopalatine,12,pterygopalatin
inguinalis,inguinalis,inguinale,inguinalior,inguinalissimus,inguinaliter,3,inguinal
intramuralis,intramuralis,intramurale,intramuralior,intramuralissimus,intramuraliter,3,intramural
prostaticus,prostatica,prostaticum,prostaticior,prostaticissimus,prostatice,12,prostatic
syllabarius,syllabaria,syllabarium,syllabariior,syllabariissimus,syllabarie,12,syllabari
univittatus,univittata,univittatum,univittatior,univittatissimus,univittate,12,univittat
basilaris,basilaris,basilare,basilarior,basilarissimus,basilariter,3,basilar
retinus,retina,retinum,retinior,retinissimus,retine,12,retin
caurinus,caurina,caurinum,caurinior,caurinissimus,caurine,12,caurin
causticus,caustica,causticum,causticior,causticissimus,caustice,12,caustic
horoscopicus,horoscopica,horoscopicum,horoscopicior,horoscopicissimus,horoscopice,12,horoscopic
horologiaris,horologiaris,horologiare,horologiarior,horologiarissimus,horologiariter,3,horologiar
horologicus,horologica,horologicum,horologicior,horologicissimus,horologice,12,horologic
pigerrimus,pigerrima,pigerrimum,pigerrimior,pigerrimissimus,pigerrime,12,pigerrim
piscatorius,piscatoria,piscatorium,piscatoriior,piscatoriissimus,piscatorie,12,piscatori
pisceus,piscea,pisceum,pisceior,pisceissimus,piscee,12,pisce
piscinalis,piscinalis,piscinale,piscinalior,piscinalissimus,piscinaliter,3,piscinal
piscinarius,piscinaria,piscinarium,piscinariior,piscinariissimus,piscinarie,12,piscinari
piscinensis,piscinensis,piscinense,piscinensior,piscinensissimus,piscinensiter,3,piscinens
Justinianeus,Justinianea,Justinianeum,Justinianeior,Justinianeissimus,Justinianee,12,Justiniane
ardifetus,ardifeta,ardifetum,ardifetior,ardifetissimus,ardifete,12,ardifet
voluptuarius,voluptuaria,voluptuarium,voluptuariior,voluptuariissimus,voluptuarie,12,voluptuari
voluptabilis,voluptabilis,voluptabile,voluptabilior,voluptabilissimus,voluptabiliter,3,voluptabil
voluptificus,voluptifica,voluptificum,voluptificior,voluptificissimus,voluptifice,12,voluptific
voluptativus,voluptativa,voluptativum,voluptativior,voluptativissimus,voluptative,12,voluptativ
phantasmaticus,phantasmatica,phantasmaticum,phantasmaticior,phantasmaticissimus,phantasmatice,12,phantasmatic
entheatus,entheata,entheatum,entheatior,entheatissimus,entheate,12,entheat
entheus,enthea,entheum,entheior,entheissimus,enthee,12,enthe
semicircularis,semicircularis,semicirculare,semicircularior,semicircularissimus,semicirculariter,3,semicircular
papalis,papalis,papale,papalior,papalissimus,papaliter,3,papal
dentaneus,dentanea,dentaneum,dentaneior,dentaneissimus,dentanee,12,dentane
urbanicianus,urbaniciana,urbanicianum,urbanicianior,urbanicianissimus,urbaniciane,12,urbanician
urbicarius,urbicaria,urbicarium,urbicariior,urbicariissimus,urbicarie,12,urbicari
urbicremus,urbicrema,urbicremum,urbicremior,urbicremissimus,urbicreme,12,urbicrem
nocticolor,nocticolor,nocticolor,nocticolorior,nocticolorissimus,nocticoloriter,3,nocticolor
sagittalis,sagittalis,sagittale,sagittalior,sagittalissimus,sagittaliter,3,sagittal
stoicus,stoica,stoicum,stoicior,stoicissimus,stoice,12,stoic
ignifluus,igniflua,ignifluum,ignifluior,ignifluissimus,igniflue,12,igniflu
monialis,monialis,moniale,monialior,monialissimus,monialiter,3,monial
adorabilis,adorabilis,adorabile,adorabilior,adorabilissimus,adorabiliter,3,adorabil
Poenicus,Poenica,Poenicum,Poenicior,Poenicissimus,Poenice,12,Poenic
arachnoides,arachnoides,arachnoides,arachnoidior,arachnoidissimus,arachnoiditer,3,arachnoid
hortualis,hortualis,hortuale,hortualior,hortualissimus,hortualiter,3,hortual
indeflexus,indeflexa,indeflexum,indeflexior,indeflexissimus,indeflexe,12,indeflex
gastricus,gastrica,gastricum,gastricior,gastricissimus,gastrice,12,gastric
impos,impos,impos,impotior,impotissimus,impotiter,3,impot
rurestris,rurestris,rurestre,rurestrior,rurestrissimus,rurestriter,3,rurestr
syllogisticus,syllogistica,syllogisticum,syllogisticior,syllogisticissimus,syllogistice,12,syllogistic
figulinus,figulina,figulinum,figulinior,figulinissimus,figuline,12,figulin
figlinus,figlina,figlinum,figlinior,figlinissimus,figline,12,figlin
monasticus,monastica,monasticum,monasticior,monasticissimus,monastice,12,monastic
cogitabilis,cogitabilis,cogitabile,cogitabilior,cogitabilissimus,cogitabiliter,3,cogitabil
terrificus,terrifica,terrificum,terrificior,terrificissimus,terrifice,12,terrific
sententiarius,sententiaria,sententiarium,sententiariior,sententiariissimus,sententiarie,12,sententiari
